637697;2306235;Andrew Gay;525;740.95;98.02;июль.83;24.5.24;15.3.24;Online
594715;4874357;Megan Rodriguez;719;38.69;52.99;апр.18;14.4.24;28.7.24;Online
992882;8938493;Kristen Gordon;856;819.94;96.29;43.95;13.1.24;27.12.23;Online
685440;2936270;Anthony Pollard;250;63.63;апр.65;41.98;24.1.24;3.9.24;Agent
543964;6158763;Bethany White;51;22.67;86.0;дек.39;24.2.24;5.11.24;Direct
158309;6746203;Travis Walker;956;583.74;дек.23;32.79;21.1.24;11.7.24;Online
423352;2863794;Kathleen Barber;849;445.04;32.26;38.25;7.9.24;20.4.24;Agent
823235;1570217;Ralph Wood;514;799.7;4.авг;0.62;2.6.24;25.4.24;Direct
829700;5112762;David Watson;723;34.72;97.81;49.4;21.4.24;3.9.24;Online
182870;3251633;Teresa Lee;88;1.авг;24.85;30.37;19.5.24;27.7.24;Online
763454;7712726;Raymond Hodge;174;86.04;22.65;10.янв;17.7.24;14.7.24;Online
271304;1780934;Kimberly Roberts;684;626.98;24.21;17.84;9.4.24;19.1.24;Agent
811162;1753501;Natalie Lloyd;748;237.16;июнь.96;33.63;25.1.24;30.3.24;Direct
145182;9480480;Joshua Livingston;136;март.35;87.24;43.24;23.9.24;9.5.24;Direct
504113;5145647;Jennifer Morales;391;61.03;50.53;19.81;17.6.24;18.1.24;Agent
178302;5663258;Billy Richardson;254;33.15;98.29;42.6;4.5.24;5.4.24;Online
436248;9204458;Michael Spence;7;446.94;50.19;18.29;18.6.24;16.9.24;Online
816741;8341046;Kristen Brown;561;78.14;95.5;42.19;1.11.24;31.7.24;Online
313024;3471321;Robert Baker;1000;754.26;47.5;47.93;21.1.24;21.12.23;Direct
730031;9163421;Rebecca Ramsey;536;43.25;68.69;39.61;1.4.24;4.9.24;Direct
679461;3914310;Susan Kim;450;470.8;41.21;авг.96;18.4.24;24.11.24;Online
460334;1365182;Jessica Jones;766;90.44;67.46;38.27;15.8.24;27.2.24;Direct
606011;3761701;Dale Weaver;289;78.05;апр.72;41.91;12.1.24;4.1.24;Online
159541;1449512;Heather Grant;523;697.18;99.46;24.18;11.6.24;21.10.24;Online
513769;7509559;Christine Riggs;644;773.53;56.97;25.27;3.10.24;20.12.23;Agent
842061;7307584;Ryan Richardson;233;545.89;45.65;авг.14;21.10.24;1.12.23;Online
813640;4870151;Kyle Henderson;759;457.12;23.май;48.53;21.10.24;9.6.24;Online
906273;8651154;Lisa Sims;777;654.51;56.83;24.апр;15.5.24;13.10.24;Agent
141828;9069322;Joshua Logan;85;654.63;21.37;49.69;20.2.24;13.9.24;Direct
531052;8189599;Andrew White;618;12.авг;45.7;19.44;26.5.24;30.5.24;Agent
773422;9172618;James Haynes;232;246.4;42.95;49.04;30.3.24;10.8.24;Agent
724850;6938015;Ashley Stuart;702;466.02;29.18;июнь.32;5.8.24;31.5.24;Online
254294;4658245;Ashley Mcdonald;139;77.1;9.сент;31.82;5.9.24;11.6.24;Agent
940235;7641856;Mark Brown;184;721.78;88.69;28.февр;4.1.24;12.1.24;Direct
171693;8072976;Jessica Elliott;544;339.87;98.68;41.75;12.7.24;17.10.24;Online
691604;6438135;Brandon Moore;3;191.71;53.53;май.95;22.7.24;2.2.24;Agent
909188;7918656;Susan Dunlap;184;476.28;70.35;24.июль;16.3.24;24.11.24;Agent
961094;9333764;Lori Guzman;389;35.5;июнь.52;март.87;24.8.24;8.5.24;Online
235494;7460886;Richard Miller;455;555.44;76.94;30.95;704;4.9.24;Online
826475;4131860;John Hebert;340;0.33;62.25;23.75;10.8.24;21.7.24;Online
380676;6390980;Michael Hahn;998;855.95;54.22;45.28;22.2.24;1.3.24;Agent
631160;7397128;Heather Bowen;685;февр.46;12.дек;48.53;13.11.24;22.10.24;Online
639137;2336219;Timothy Rogers;52;83.9;92.37;май.93;21.1.24;1.3.24;Agent
553062;2293672;Lynn Jordan;641;20.февр;27.27;24.март;9.10.24;24.7.24;Online
224062;7480113;Richard Fisher;848;451.38;28.71;25.49;3.4.24;3.7.24;Agent
670284;5325779;Barbara Whitaker;132;37.85;27.78;40.16;19.1.24;18.7.24;Agent
665475;7972025;Olivia Williams;431;617.46;26.53;24.43;14.5.24;26.5.24;Direct
204709;9099018;Michael Hatfield;236;463.58;25.42;20.78;2.9.24;5.11.24;Agent
919734;6244580;Tina Atkins;149;785.86;35.27;39.58;8.1.24;5.7.24;Agent
254895;4460460;Melissa Reynolds;281;28.36;36.86;18.март;19.1.24;29.2.24;Online
176872;9863918;Kimberly Edwards;14;0.76;июль.63;март.59;5.10.24;15.2.24;Online
557560;1565297;Robert Potts;257;14.51;86.21;40.55;27.5.24;3.2.24;Online
859948;9779133;Dawn Johnson;317;февр.57;0.94;апр.14;2.10.24;14.3.24;Agent
211536;9064268;Kimberly Hicks;973;154.66;авг.24;17.65;17.12.23;28.4.24;Online
575303;9679244;Teresa Williams;686;809.26;55.96;20.17;21.5.24;29.4.24;Direct
173260;7260557;Jennifer Stein;421;105.69;53.72;0.35;12.10.24;10.4.24;Agent
159664;6295203;Thomas Quinn;918;463.36;32.37;41.81;13.5.24;20.7.24;Agent
906420;7401594;Antonio Garcia;36;115.68;40.85;26.21;26.12.23;31.1.24;Agent
605305;9642796;Mr. Darrell Lane MD;789;79.03;52.6;23.99;19.10.24;29.1.24;Online
681998;3031640;Sarah Wheeler;966;426.81;авг.59;окт.81;9.12.23;5.7.24;Online
719009;6381609;Ryan Fitzgerald;485;786.7;63.66;30.24;619;22.11.24;Agent
886314;9850003;Regina Gay;919;432.08;47.29;26.89;918;13.12.23;Online
263097;6567818;Leslie Leonard;734;355.83;96.86;13.янв;5.3.24;5.5.24;Direct
119254;1070981;Dustin Flores;431;1.май;13.17;окт.14;8.3.24;2.11.24;Online
287753;5917087;Brandon Harris;637;950.68;71.11;25.35;17.11.24;25.1.24;Online
658024;1946820;Jennifer Ingram;408;352.75;24.74;15.июнь;1.9.24;31.1.24;Online
111613;3120411;Kristen Olson;73;36.4;85.43;48.48;18.2.24;21.10.24;Online
134688;7022835;Shawn Miller;271;205.54;95.01;окт.77;29.2.24;5.12.23;Online
879187;8460974;Jesse Kim;785;42.65;92.0;20.41;20.2.24;11.3.24;Direct
621939;3953714;Carl Henderson;181;600.44;32.67;33.13;18.6.24;16.2.24;Direct
471881;5388319;Emily Rose;406;844.78;16.97;35.95;16.5.24;29.7.24;Agent
719321;4646736;Cole Murphy;335;227.29;95.05;20.87;13.8.24;22.6.24;Online
877302;8806987;Taylor Cabrera;968;792.82;86.08;40.95;12.10.24;24.12.23;Agent
499062;3910112;Stephanie Lewis;183;139.69;27.авг;19.февр;16.4.24;13.2.24;Agent
488117;9929595;Rebecca Davis;169;751.63;74.64;28.28;29.3.24;28.10.24;Agent
778591;1041946;Tammy Carroll;55;47.66;апр.55;38.67;27.10.24;2.3.24;Agent
385063;5796138;Katherine Sheppard;259;871.96;78.87;4.июнь;19.2.24;25.3.24;Direct
425991;3415877;Heidi Park;420;11.дек;30.46;41.57;10.5.24;8.4.24;Agent
777471;8931964;Adam Roberts;730;131.72;94.7;35.05;12.10.24;20.3.24;Direct
726997;8436831;Eric Cummings;571;412.1;61.78;20.17;7.10.24;22.1.24;Agent
752455;5750799;Kimberly Smith;223;93.46;март.32;31.36;22.6.24;2.6.24;Agent
563874;5553602;Rhonda Bates;876;496.61;55.58;14.47;1.10.24;20.2.24;Online
860630;2085016;Sara Bush;275;515.15;25.46;29.81;227;14.10.24;Direct
242611;1479886;Molly Anderson;515;75.51;84.95;22.авг;25.1.24;10.5.24;Direct
826230;3802434;Renee Harrison;148;108.91;30.38;8.март;10.4.24;19.7.24;Online
307145;8462492;Michael Medina;575;18.18;96.87;16.65;13.11.24;8.8.24;Direct
684878;5693687;Melissa Ramos;513;311.93;89.13;авг.94;29.11.23;4.6.24;Direct
536374;2904083;Diana Diaz;995;48.48;март.54;3.апр;30.9.24;29.9.24;Direct
588564;2726057;Seth Frederick;383;914.57;21.57;май.89;23.1.24;17.5.24;Online
379439;6915122;David Wyatt;919;февр.65;14.82;30.33;16.9.24;26.7.24;Online
116814;8475197;Dylan Foster;990;48.19;47.12;49.01;14.3.24;22.8.24;Online
310761;5347784;James Gonzales;882;92.48;52.81;48.6;7.2.24;6.7.24;Agent
597555;2764652;Gary Marshall;571;208.57;17.сент;сент.84;21.3.24;22.9.24;Direct
913001;4358269;Michael Jones;74;34.62;90.47;13.32;23.8.24;27.8.24;Agent
270482;6985275;Anthony Reid Jr.;426;270.96;78.05;18.62;27.3.24;4.10.24;Direct
707796;7888203;Rebecca Smith;573;337.58;0.92;45.7;4.9.24;21.3.24;Online
348867;4655777;Robert Davis;635;197.65;март.16;17.72;21.1.24;15.9.24;Direct
809202;2840008;Christopher Lewis;658;45.93;48.98;14.97;28.10.24;6.6.24;Online
590122;7089005;Mr. William Anderson;360;884.05;41.49;2.сент;26.11.24;26.9.24;Agent
657038;3871910;Todd Thompson;566;248.56;авг.23;36.5;5.5.24;8.1.24;Online
296062;5438593;Amy Hill;385;28.88;83.43;34.23;28.6.24;12.2.24;Direct
512556;8116968;Christopher Hill;12;535.28;77.98;39.76;30.3.24;14.10.24;Direct
868556;2893923;Tyler Gregory;138;333.79;27.79;14.37;23.7.24;10.3.24;Online
390779;1267489;Michael Mccoy;457;940.07;92.78;21.март;25.2.24;21.7.24;Online
700130;3706670;Robert Boyd;621;256.85;93.28;25.38;4.11.24;24.9.24;Online
355481;9379031;Emily Cruz;555;845.02;70.3;7.июль;31.5.24;24.7.24;Online
388441;4110586;Susan Martin;3;52.76;62.8;3.авг;31.12.23;31.7.24;Direct
389589;2044080;Jennifer Hood;527;191.32;61.35;июль.72;6.12.23;17.12.23;Agent
281733;1843908;David Mcdowell;688;131.91;45.18;30.81;12.1.24;26.5.24;Agent
719588;3022128;Daniel Palmer;783;514.46;88.88;43.31;19.8.24;17.10.24;Agent
601989;3811527;Michelle Gonzalez;171;892.09;49.29;34.63;17.4.24;5.9.24;Online
425900;4882923;Elizabeth Clayton;369;393.37;91.1;47.81;21.12.23;29.5.24;Direct
370969;1831243;Andrew Blair;88;47.82;19.апр;32.55;1.10.24;10.11.24;Direct
227468;4266924;Crystal Johnson;574;83.65;81.27;23.33;18.6.24;6.3.24;Online
678283;3019683;Benjamin Mitchell;278;616.18;64.5;окт.37;6.12.23;25.2.24;Online
288134;1519481;Amy Trujillo;414;54.05;0.69;49.75;5.8.24;9.11.24;Direct
905388;4352949;Frank Aguilar;746;130.33;63.23;июнь.64;1.12.23;16.11.24;Direct
558484;1883373;Allison Jones;607;713.11;30.нояб;39.65;6.10.24;1.3.24;Agent
445184;4540654;Pamela Ellis;594;19.февр;февр.88;апр.21;12.2.24;8.2.24;Direct
650076;7782129;Marcus Alvarez;499;92.05;44.85;29.янв;19.10.24;11.3.24;Online
441328;3864616;Cynthia Stone;257;441.14;95.49;11.май;18.12.23;20.4.24;Agent
812382;8847659;Frank Griffin;35;66.17;94.68;14.авг;11.9.24;8.3.24;Direct
822317;7084660;Keith Robinson;485;29.55;53.04;15.62;18.11.24;20.6.24;Direct
863072;7361504;Amanda Murphy;512;84.95;79.11;нояб.99;26.2.24;22.7.24;Online
894001;7919719;Connie Ferguson;518;930.2;20.18;31.13;6.5.24;21.7.24;Direct
821088;5385509;Michael Nelson;541;470.48;88.85;июль.55;24.9.24;20.7.24;Online
414591;6931978;Penny Walker;78;234.81;30.14;26.36;675;18.7.24;Agent
194906;2815245;Alan Ramirez;637;98.7;72.28;44.77;26.12.23;22.2.24;Online
904226;1719232;Kristen Hodge;61;259.56;4.апр;15.15;1.8.24;7.5.24;Direct
608011;5667124;Mark Vasquez;471;169.21;92.56;21.янв;18.5.24;18.1.24;Agent
409885;8202907;Stephanie Mcdaniel;690;516.51;10.сент;0.84;15.4.24;1.1.24;Direct
163750;6997810;Nicole Khan;965;48.24;69.67;33.19;12.3.24;15.11.24;Direct
946249;6968992;Marvin Doyle;145;72.71;97.02;46.4;4.2.24;31.7.24;Agent
310446;5384828;Mrs. Katie Lopez;437;250.73;62.51;39.58;13.10.24;4.8.24;Online
352188;2264922;Patrick Garcia;332;78.58;56.11;14.73;3.7.24;5.7.24;Agent
159455;8452128;Kathleen Reyes;628;568.33;69.63;35.42;25.1.24;2.7.24;Online
367795;7804337;Daniel Hart;261;85.76;55.66;нояб.87;18.2.24;24.3.24;Online
629711;1234422;Karla Flores;5;784.7;59.39;13.янв;4.1.24;3.2.24;Online
696651;8164422;Jeffrey Wright;829;735.26;73.82;15.35;17.12.23;26.11.24;Online
846334;6270706;Wendy Clay;625;52.43;4.авг;22.88;11.1.24;1.6.24;Online
531300;3458465;Tabitha Bush;374;934.56;61.38;21.23;19.2.24;20.11.24;Online
889435;2519233;Jamie Tate;362;136.92;14.21;37.07;18.11.24;4.10.24;Online
120519;1213129;Eric Davis;503;952.36;29.52;20.69;31.10.24;12.1.24;Direct
689423;1532857;John Mays;906;32.01;76.37;43.16;15.12.23;28.2.24;Online
407638;3653838;Jennifer Miller;413;97.71;35.79;27.47;16.11.24;21.2.24;Agent
674166;7835670;Alan Spears;933;368.07;28.14;26.44;18.12.23;30.12.23;Online
498619;8484453;Carolyn Brown;537;538.33;33.27;48.79;10.4.24;7.2.24;Online
808113;5862983;Larry Wright;553;793.57;86.23;18.38;882;31.1.24;Agent
912049;8301766;Kimberly Smith;244;291.48;95.18;26.янв;6.3.24;9.7.24;Online
407390;five;Adrienne Ramos;394;475.62;56.22;дек.45;864;30.4.24;Online
902306;9550837;Erin Jones;174;79.79;92.48;июль.99;14.5.24;31.8.24;Agent
879071;8333472;Christopher Wilson;117;54.32;май.61;19.89;6.8.24;25.12.23;Online
795127;8795463;Jeffery Webb;801;727.61;37.91;июнь.49;4.10.24;13.8.24;Agent
349013;5149293;Ronald Banks;749;164.12;72.1;янв.29;26.7.24;21.11.24;Agent
103594;1669346;Robin Ross;424;837.51;75.24;49.77;23.10.24;26.5.24;Direct
432772;2669019;Matthew Parks;553;427.6;9.сент;39.72;29.1.24;26.8.24;Direct
855992;6822546;Brooke George;509;91.43;сент.59;11.апр;15.2.24;2.10.24;Online
426234;8046615;Shelby Smith;354;83.75;72.99;32.58;1.10.24;12.7.24;Direct
528680;1986830;Valerie Hahn;55;998.38;84.01;48.18;24.11.24;22.8.24;Agent
141298;1336217;Mary Hayden;181;634.58;56.89;23.82;22.5.24;6.12.23;Agent
159891;1263904;Jason Owen;954;79.98;61.43;26.81;7.4.24;16.11.24;Agent
613752;5176106;Pamela Black;298;856.63;53.72;14.61;11.8.24;29.4.24;Online
123408;1472614;health;706;19.25;76.31;26.86;7.10.24;25.9.24;Direct
865571;4099365;Tiffany Snyder;210;977.44;34.82;нояб.24;11.9.24;1.3.24;Direct
594184;4575969;Cindy Kim;402;691.5;июль.86;46.19;18.2.24;7.4.24;Agent
425603;1218814;Heather Jordan;314;64.92;82.34;авг.66;24.12.23;8.7.24;Agent
284741;3908416;Luis Gilmore;905;369.55;7.июль;25.15;7.10.24;23.11.24;Online
175805;2564986;James Myers;596;94.3;44.23;45.98;10.8.24;1.2.24;Direct
403897;5913780;Kara Vincent;901;75.48;12.авг;авг.22;8.8.24;15.6.24;Agent
918698;2211014;Kristen Molina;864;876.88;79.35;46.84;9.6.24;26.10.24;Online
392023;4664817;Hailey Campbell;974;51.75;90.85;нояб.36;12.11.24;14.11.24;Agent
425174;6431862;Michael Vazquez;202;792.22;86.59;13.февр;13.5.24;5.2.24;Direct
758742;4223583;Stephanie Archer;43;март.32;80.57;апр.14;18.2.24;27.6.24;Agent
508485;2738386;Brandon Bishop;115;614.14;91.49;0.84;17.10.24;13.9.24;Online
530870;3686835;Victoria Cain;104;497.52;55.03;38.15;2.4.24;7.12.23;Online
930754;6335834;Tina Schaefer;803;78.67;86.51;38.53;29.5.24;18.6.24;Agent
398014;3610401;Anthony Cook;513;76.98;75.02;36.45;3.1.24;6.9.24;Direct
632452;1366817;Eric Rodriguez;604;747.93;82.45;48.48;4.4.24;25.8.24;Online
694043;6429354;James Nguyen;887;654.01;85.67;43.73;13.2.24;26.4.24;Agent
606600;5045267;Cassandra Freeman;431;394.04;янв.76;32.27;25.9.24;13.11.24;Direct
113527;6344446;Jordan Roman;144;865.47;16.63;20.31;26.3.24;19.9.24;Agent
992153;1059913;Diane Klein;137;971.43;59.84;19.84;19.1.24;25.12.23;Agent
548963;3724671;Brittney Costa;12;622.51;70.18;27.54;5.12.23;18.2.24;Online
247596;6243620;Michael Andrews;917;686.69;43.08;июнь.95;15.2.24;2.2.24;Direct
123859;6438178;Pamela Hansen;276;364.71;71.0;25.85;5.2.24;31.5.24;Online
152334;9871868;Shawn Michael;391;392.68;35.1;49.0;19.12.23;21.1.24;Online
970193;4960811;Joshua Freeman;41;317.65;53.87;47.32;30.3.24;12.7.24;Agent
932584;1842109;Barbara King;519;812.06;23.84;26.28;26.1.24;22.9.24;Direct
574922;5071323;Ian Smith;12;315.25;32.17;19.98;6.11.24;17.12.23;Agent
198440;2325555;Jeffrey Gonzalez;741;82.9;38.32;42.88;14.6.24;18.3.24;Online
723260;6385696;Stephen Barnes;432;279.41;58.72;17.65;19.5.24;19.10.24;Online
457386;5777472;Lisa Jackson;860;230.91;44.68;36.85;29.4.24;4.1.24;Direct
516916;8643069;Brenda Holmes;658;644.93;77.41;30.43;21.1.24;3.12.23;Agent
493635;4347960;Tiffany Wilkins;630;135.88;июнь.23;0.51;7.9.24;25.10.24;Direct
538846;2704067;Karen Robbins;152;938.95;19.16;5.авг;7.6.24;15.4.24;Agent
435512;6306640;Tammy Crawford;395;877.49;93.68;31.июль;26.9.24;19.11.24;Direct
907874;9135724;Michael Hooper;481;156.49;21.61;32.66;24.1.24;18.1.24;Direct
112911;3216850;Rachel Richards;235;797.89;49.48;13.сент;4.4.24;16.9.24;Agent
165448;9320425;Audrey Barnes;941;368.2;66.25;27.22;8.4.24;25.10.24;Agent
365699;9084743;James Wolf;25;апр.55;53.88;сент.34;4.3.24;5.8.24;Agent
708968;6332692;Kevin Wilkinson;41;857.24;52.78;дек.65;5.5.24;16.12.23;Agent
785111;7240150;Maria Mitchell;813;620.84;80.59;29.47;25.12.23;18.11.24;Online
542374;6426275;Jose Garcia;787;229.94;82.84;37.93;11.12.23;9.3.24;Agent
328399;5969057;Robert Smith;483;74.44;70.19;30.48;18.7.24;29.8.24;Online
520268;8963641;Bryan Fischer;266;730.81;83.31;май.63;16.1.24;1.10.24;Direct
784240;8878010;Jodi Garcia;816;39.75;50.55;20.99;31.7.24;19.3.24;Agent
221532;4394377;Rhonda Gibbs;502;43.44;23.72;47.41;12.10.24;18.4.24;Online
513458;6824642;Stephen Thomas;117;240.63;96.16;сент.66;13.11.24;8.4.24;Direct
860465;6932651;Renee Hernandez;591;16.52;62.85;15.32;25.4.24;19.5.24;Online
601503;7718840;Kayla Gonzales;664;32.33;35.5;23.28;27.4.24;15.8.24;Direct
955465;5489878;Stephen Walker;231;13.17;45.34;27.42;18.10.24;22.5.24;Direct
221270;8483053;Debra Stein;149;266.99;62.66;31.99;10.10.24;18.8.24;Direct
567936;9278336;Brenda Norris;138;14.43;85.85;14.95;9.12.23;25.6.24;Direct
729349;2059553;Michael Parker;680;856.92;82.08;45.41;4.5.24;9.1.24;Online
885400;9666939;Benjamin Rivera;964;446.17;30.34;20.май;26.9.24;25.4.24;Online
583720;7277647;Alisha Lawrence;111;83.43;86.42;29.июль;19.10.24;5.10.24;Online
297681;7919433;Sean Phillips;52;60.26;37.95;янв.71;8.6.24;26.10.24;Online
814574;3247075;Jennifer Jones;839;6.сент;58.67;49.66;20.10.24;21.1.24;Agent
289854;3766182;Vanessa Mitchell;991;52.33;30.2;41.0;5.3.24;26.10.24;Agent
944299;8786002;Joel Martinez;731;203.16;96.68;39.6;16.4.24;3.5.24;Agent
978011;8741096;Dorothy Franco;615;830.22;97.94;27.38;29.4.24;23.8.24;Agent
879573;2156966;Andrew Good;250;991.74;13.июнь;29.май;6.10.24;10.12.23;Online
845959;3438099;Joy Payne;744;936.83;38.13;46.44;23.2.24;1.4.24;Agent
883968;5634955;Brianna Robbins;510;47.62;окт.13;29.66;21.12.23;11.12.23;Agent
168804;3501590;Mitchell Hughes;273;26.87;июнь.68;42.55;27.7.24;3.3.24;Direct
827466;6642778;Victoria Lopez;922;68.5;48.24;41.58;11.7.24;23.2.24;Online
786024;2035064;Robin Khan;94;662.95;34.43;44.43;4.10.24;13.11.24;Online
621950;1090238;Julie Dorsey;557;295.96;73.16;48.6;29.8.24;19.12.23;Online
545307;6917000;Daniel Johnson;841;813.16;53.57;февр.99;13.3.24;1.9.24;Online
880220;4775892;Tina Wilson;576;524.06;10.март;апр.22;1.8.24;27.5.24;Agent
855683;9382149;Karen Cole;54;140.81;40.1;37.79;23.9.24;20.5.24;Agent
765506;9081068;Thomas Jones;49;532.25;52.47;29.16;8.7.24;5.4.24;Direct
974558;1168332;Misty Riley;617;янв.25;март.27;46.51;8.10.24;16.2.24;Direct
981496;4815525;Melissa Holden;243;320.49;51.41;0.48;29.2.24;11.8.24;Direct
850978;5781672;Andrea Calhoun;251;29.22;50.23;31.77;16.11.24;24.9.24;Online
672014;8837964;Sarah Jackson;785;314.93;31.97;26.66;19.1.24;23.7.24;Agent
634532;5817815;Craig Gonzalez;645;682.73;0.09;36.98;10.6.24;26.2.24;Online
491217;9780073;Megan Smith;590;22.87;нояб.21;13.21;18.11.24;1.2.24;Agent
754932;7619078;Brandon Clark;496;318.32;июнь.58;33.31;21.8.24;2.10.24;Direct
408324;2144994;Michael Warren;712;517.68;93.78;сент.84;27.6.24;16.7.24;Agent
278587;1019585;Robert Poole;909;65.28;41.25;19.авг;2.5.24;12.4.24;Agent
328453;6538982;Christopher Smith;296;717.74;77.21;0.34;31.12.23;20.10.24;Agent
302155;6847862;Brian Hernandez;96;31.34;26.67;янв.59;26.5.24;15.9.24;Agent
433357;8776376;Andrea Scott;866;428.47;85.04;49.77;7.3.24;4.5.24;Direct
967418;3159715;John Johnson;611;101.02;38.01;43.78;12.6.24;28.3.24;Agent
317253;5008256;Mark Mcclure;546;508.38;90.19;5.февр;14.12.23;19.4.24;Online
706490;5048729;Richard Harris;646;956.63;2.июль;37.07;6.9.24;13.11.24;Online
965542;5616589;Wendy Fox;694;53.11;67.57;5.янв;29.1.24;22.8.24;Online
189204;8795669;Cody Peterson;337;52.6;13.февр;28.март;15.1.24;13.8.24;Online
638039;9932859;Ryan Reyes;379;337.56;45.3;31.21;25.9.24;14.11.24;Direct
472615;7420363;Steven Erickson;490;920.37;дек.41;19.июль;8.5.24;28.1.24;Online
440100;5218078;Erika Butler;548;394.75;38.44;нояб.55;17.5.24;6.3.24;Direct
599211;4062519;Katherine Roach;791;724.04;55.5;40.02;10.11.24;14.2.24;Direct
469273;8399136;Brittany Gonzalez;488;598.52;42.94;45.23;6.7.24;14.7.24;Direct
204298;4543693;Katherine Walker;662;237.25;70.55;34.27;19.7.24;25.6.24;Direct
328956;9223126;Joseph Butler;933;321.42;35.14;32.63;21.3.24;16.12.23;Agent
884799;3897347;Tyler Kelley;13;669.28;49.46;апр.47;3.8.24;6.8.24;Agent
615461;5602073;Eric Coleman;80;86.14;93.7;29.83;19.1.24;19.7.24;Direct
163230;2141019;Alexis Butler;85;729.18;14.79;14.82;14.2.24;14.1.24;Online
232606;4976861;Julia Smith;144;12.дек;50.97;июль.72;13.9.24;8.9.24;Online
673276;6540573;Sharon Mccormick;784;243.04;34.96;12.март;30.6.24;25.1.24;Online
102274;1115098;Jessica Parker;584;47.25;июнь.39;31.56;26.12.23;3.10.24;Direct
647709;9744555;Patricia King;224;814.61;53.13;30.27;24.10.24;8.11.24;Online
308926;2986109;Derek Price;686;616.95;18.авг;27.февр;24.2.24;26.1.24;Agent
773582;7332275;Chelsey Dickson;701;дек.97;79.98;окт.43;10.6.24;23.8.24;Agent
177284;2344397;Brad Reyes;468;500.39;65.26;36.61;30.1.24;24.2.24;Agent
320941;8745360;Dr. Christine Lara PhD;299;81.94;26.25;37.5;13.5.24;9.12.23;Direct
752619;3471465;Jennifer George;603;930.7;61.1;авг.98;15.3.24;12.6.24;Direct
375895;5660510;Walter Smith;263;18.май;96.48;36.54;12.1.24;22.3.24;Online
355643;2060800;Victoria Knight;153;828.02;62.67;окт.83;4.9.24;27.4.24;Agent
193931;7289972;Nicole Morris;197;621.45;40.51;30.71;7.3.24;16.12.23;Direct
233322;6721155;Michael Miller;62;359.43;33.07;24.26;1.7.24;28.6.24;Online
631563;4452244;Catherine Scott;470;21.22;22.87;13.78;19.9.24;8.3.24;Agent
402389;2935945;Melissa Wang;750;887.83;43.85;47.08;24.8.24;12.6.24;Direct
554276;9399843;Stefanie Williams;54;865.22;56.55;23.77;23.3.24;17.6.24;Online
149730;4910101;Brandon Walton;449;853.0;15.75;30.47;3.8.24;25.10.24;Direct
875839;1231960;Erin Scott;105;502.01;56.38;45.33;29.11.23;20.3.24;Agent
570026;7635120;Grace Stuart;166;64.17;81.74;36.88;29.5.24;10.11.24;Direct
479772;9152659;Zachary Morales;310;сент.63;99.41;28.92;22.11.24;18.8.24;Online
129332;6627463;Elizabeth Sanders;141;82.25;71.42;18.32;28.2.24;3.5.24;Online
677445;7898355;Andrea Schaefer;322;82.42;65.24;16.27;28.7.24;1.3.24;Agent
483909;1191829;Jacob Colon;783;528.03;69.84;19.58;17.1.24;5.7.24;Online
113490;5851372;Justin Thomas;286;307.35;13.0;47.47;6.5.24;24.8.24;Online
178354;2592498;Heidi Phillips;811;684.42;81.09;45.42;1.4.24;11.11.24;Agent
275194;7391236;Angela Espinoza;962;517.19;99.45;41.19;25.5.24;6.4.24;Online
709072;2097255;Troy Burke;822;53.04;42.21;24.июль;19.1.24;11.12.23;Agent
130310;7814075;Jamie Williams;691;968.88;13.май;март.86;15.8.24;29.5.24;Online
665304;6942041;Donald Mullen;34;78.02;84.32;38.68;5.7.24;19.4.24;Direct
399188;1730826;Kathy Jones;670;236.19;38.25;7.0;3.12.23;26.3.24;Online
268904;3157338;Larry Gonzales;462;387.5;31.15;35.23;1.10.24;28.2.24;Online
138194;7141892;Crystal Mata;352;978.14;60.29;31.31;13.5.24;5.12.23;Online
132933;7352877;Timothy Randall;643;128.14;78.75;38.21;16.4.24;17.11.24;Agent
267124;6402694;Jennifer Smith;312;апр.74;91.36;42.63;26.10.24;12.10.24;Direct
811586;7352534;Joseph Adams;83;32.22;19.14;20.75;6.1.24;1.1.24;Online
506952;2442505;Erica Murphy;70;731.15;27.79;16.19;19.8.24;12.10.24;Direct
862235;8632047;Jared Kelley;924;604.83;37.27;2.дек;21.6.24;11.8.24;Direct
241664;6246943;Mary Bishop;756;391.07;25.46;21.июнь;18.8.24;2.7.24;Agent
536737;5787857;Pamela Fuller;720;26.25;48.76;21.54;19.6.24;13.1.24;Direct
301919;1803513;Jason Wilson;724;16.28;0.45;33.69;28.3.24;2.1.24;Online
576499;5906911;Jonathan Williams;736;496.25;93.73;23.61;12.4.24;29.10.24;Direct
594177;6941122;Denise Mcgee;728;203.65;янв.49;16.июнь;18.6.24;9.3.24;Agent
757471;4072524;Francisco Tran;701;228.67;42.09;32.33;7.9.24;23.6.24;Direct
189086;4371057;Justin Hopkins;754;18.68;24.39;17.59;19.9.24;12.7.24;Direct
936826;9484142;Bonnie Smith;768;230.18;26.61;24.62;14.4.24;27.11.24;Direct
136868;7345622;Carrie Barber;177;248.87;23.57;36.77;126;19.2.24;Agent
112327;9749048;George Boyd;66;942.53;80.33;32.66;25.5.24;1.2.24;Direct
759288;5301883;Timothy Richardson MD;684;50.53;22.75;сент.78;15.3.24;22.11.24;Direct
138675;4419735;Natalie Gillespie;753;1.март;14.84;45.71;31.8.24;4.9.24;Online
